hotel_id,hotel_name,location,hotel_type,price_per_night,rating,num_reviews,amenities,amenity_count,user_budget,user_pref_loc,user_pref_type,recommended,location_enc,hotel_type_enc,user_pref_loc_enc,user_pref_type_enc
2555,Hotel_2555,Hyderabad,Boutique,6883.0,3.3,1397.0,"Restaurant,Pool,Room Service,Concierge,Gym,Bar",6,5815.0,Hyderabad,Budget,0,5,0,5,1
2556,Hotel_2556,Delhi,Budget,1673.0,3.1,1155.0,"WiFi,Gym,Concierge,Bar",4,12256.0,Agra,Boutique,0,3,1,0,0
2557,Hotel_2557,Goa,Resort,9725.0,3.3,242.0,"Restaurant,Spa",2,5279.0,Mumbai,Budget,0,4,4,8,1
2558,Hotel_2558,Kolkata,Boutique,4818.0,3.6,983.0,"Spa,Pool,Room Service,Restaurant,Gym",5,12750.0,Delhi,Boutique,0,7,0,3,0
2559,Hotel_2559,Agra,Budget,1697.0,2.2,1783.0,"Restaurant,Pool,Bar,Room Service,Concierge,Spa",6,9496.0,Bangalore,Luxury,0,0,1,1,2
2560,Hotel_2560,Agra,Luxury,7893.0,3.7,774.0,"Pool,Concierge,Gym,Parking,Restaurant,WiFi",6,16905.0,Hyderabad,Resort,0,0,2,5,4
2561,Hotel_2561,Delhi,Luxury,12661.0,3.4,1654.0,"Room Service,Beach Access,Pool,Gym",4,7665.0,Bangalore,Budget,0,3,2,1,1
2562,Hotel_2562,Delhi,Mid-range,2909.0,4.3,1419.0,"Beach Access,Pool,Restaurant,Gym,Spa",5,12123.0,Mumbai,Mid-range,1,3,3,8,3
2563,Hotel_2563,Udaipur,Resort,21382.0,4.0,540.0,"Pool,Room Service",2,12377.0,Goa,Boutique,0,9,4,4,0
2564,Hotel_2564,Goa,Luxury,7446.0,3.8,291.0,"Parking,Restaurant,Gym,WiFi",4,14508.0,Goa,Budget,0,4,2,4,1
2565,Hotel_2565,Mumbai,Luxury,7295.0,4.2,43.0,"Concierge,Pool,Gym,Spa,Beach Access",5,2358.0,Goa,Budget,0,8,2,4,1
2566,Hotel_2566,Chennai,Luxury,14929.0,4.3,559.0,"Room Service,Restaurant,Parking",3,9148.0,Chennai,Resort,0,2,2,2,4
2567,Hotel_2567,Kolkata,Boutique,4543.0,3.3,672.0,"Spa,Pool,Parking,Restaurant",4,8962.0,Bangalore,Boutique,0,7,0,1,0
2568,Hotel_2568,Agra,Resort,13973.0,3.5,1315.0,"Concierge,Restaurant,WiFi,Parking,Pool,Beach Access",6,5262.0,Mumbai,Luxury,0,0,4,8,2
2569,Hotel_2569,Jaipur,Mid-range,3599.0,2.2,1149.0,"Restaurant,Room Service,Parking,Bar,Gym",5,14778.0,Delhi,Budget,0,6,3,3,1
2570,Hotel_2570,Hyderabad,Boutique,4516.0,3.0,963.0,"Gym,Parking,Concierge,Room Service,Bar,Restaurant",6,15236.0,Hyderabad,Budget,0,5,0,5,1
2571,Hotel_2571,Chennai,Boutique,8332.0,3.3,1448.0,"Restaurant,Spa",2,2846.0,Kolkata,Boutique,0,2,0,7,0
2572,Hotel_2572,Agra,Boutique,7843.0,3.9,1542.0,"Restaurant,WiFi,Pool",3,12792.0,Bangalore,Mid-range,0,0,0,1,3
2573,Hotel_2573,Jaipur,Resort,12059.0,3.1,1429.0,"Parking,Bar,Spa",3,15715.0,Agra,Luxury,0,6,4,0,2
2574,Hotel_2574,Kolkata,Mid-range,4903.0,3.4,1795.0,"Pool,Concierge,Restaurant",3,6277.0,Chennai,Boutique,0,7,3,2,0
2575,Hotel_2575,Agra,Resort,20129.0,2.9,725.0,"Spa,Concierge,Restaurant,Room Service,Beach Access,WiFi",6,11930.0,Hyderabad,Mid-range,0,0,4,5,3
2576,Hotel_2576,Udaipur,Mid-range,4387.0,3.9,1648.0,"Spa,Parking",2,11784.0,Hyderabad,Budget,0,9,3,5,1
2577,Hotel_2577,Jaipur,Mid-range,4524.0,4.1,847.0,"Bar,Beach Access,Spa,Concierge",4,1806.0,Goa,Boutique,0,6,3,4,0
2578,Hotel_2578,Chennai,Luxury,19089.0,4.1,376.0,"Spa,WiFi,Beach Access,Room Service",4,14971.0,Chennai,Resort,0,2,2,2,4
2579,Hotel_2579,Chennai,Boutique,6177.0,3.8,300.0,"Bar,Parking",2,13877.0,Chennai,Resort,0,2,0,2,4
2580,Hotel_2580,Delhi,Luxury,11395.0,2.7,192.0,"Room Service,Restaurant,Gym,Parking,Pool",5,5960.0,Jaipur,Boutique,0,3,2,6,0
2581,Hotel_2581,Bangalore,Mid-range,6545.0,3.4,1911.0,"WiFi,Concierge,Bar,Gym",4,6681.0,Kolkata,Resort,0,1,3,7,4
2582,Hotel_2582,Hyderabad,Luxury,17702.0,3.5,347.0,"WiFi,Beach Access",2,14174.0,Goa,Resort,0,5,2,4,4
2583,Hotel_2583,Mumbai,Mid-range,4983.0,3.5,1672.0,"Restaurant,Bar,Room Service,Gym,Parking",5,14727.0,Mumbai,Mid-range,0,8,3,8,3
2584,Hotel_2584,Kolkata,Resort,9277.0,3.8,1569.0,"Room Service,Parking,Pool,Concierge",4,2693.0,Mumbai,Budget,0,7,4,8,1
2585,Hotel_2585,Jaipur,Mid-range,6545.0,4.8,884.0,"Parking,WiFi,Pool,Beach Access,Spa",5,7422.0,Jaipur,Resort,1,6,3,6,4
2586,Hotel_2586,Jaipur,Luxury,16357.0,3.8,1828.0,"Room Service,Pool,Parking,Restaurant",4,11811.0,Agra,Boutique,0,6,2,0,0
2587,Hotel_2587,Udaipur,Mid-range,3283.0,3.1,1817.0,"Gym,Spa,Pool,Parking,Beach Access,WiFi",6,3598.0,Bangalore,Resort,0,9,3,1,4
2588,Hotel_2588,Bangalore,Mid-range,5959.0,4.3,1851.0,"Parking,Bar,Pool,WiFi,Spa",5,17982.0,Chennai,Resort,1,1,3,2,4
2589,Hotel_2589,Hyderabad,Boutique,8656.0,4.2,998.0,"Concierge,Pool",2,4949.0,Delhi,Resort,0,5,0,3,4
2590,Hotel_2590,Hyderabad,Mid-range,5463.0,3.2,603.0,"Room Service,Concierge,Pool,Bar",4,15795.0,Kolkata,Mid-range,0,5,3,7,3
2591,Hotel_2591,Agra,Budget,938.0,4.4,97.0,"Room Service,Spa",2,2563.0,Delhi,Budget,0,0,1,3,1
2592,Hotel_2592,Udaipur,Mid-range,4528.0,3.7,1682.0,"Bar,Parking,Restaurant,Gym,Beach Access,Pool",6,15948.0,Jaipur,Resort,0,9,3,6,4
2593,Hotel_2593,Chennai,Luxury,13389.0,2.8,1747.0,"Bar,Beach Access,Spa,Parking,Gym",5,2160.0,Udaipur,Boutique,0,2,2,9,0
2594,Hotel_2594,Goa,Budget,1865.0,4.1,1077.0,"Restaurant,Room Service,Concierge,WiFi,Pool",5,12725.0,Goa,Budget,1,4,1,4,1
2595,Hotel_2595,Hyderabad,Mid-range,5475.0,3.8,151.0,"WiFi,Parking,Spa",3,7445.0,Agra,Budget,0,5,3,0,1
2596,Hotel_2596,Agra,Budget,1400.0,3.6,1647.0,"Gym,WiFi",2,9109.0,Mumbai,Resort,0,0,1,8,4
2597,Hotel_2597,Bangalore,Luxury,13475.0,3.8,603.0,"Pool,Spa,Parking,Restaurant,Beach Access",5,3292.0,Mumbai,Luxury,0,1,2,8,2
2598,Hotel_2598,Goa,Resort,19551.0,3.3,1101.0,"Concierge,WiFi,Bar",3,12674.0,Delhi,Boutique,0,4,4,3,0
2599,Hotel_2599,Jaipur,Boutique,8272.0,4.2,1322.0,"Beach Access,Spa",2,11769.0,Bangalore,Luxury,0,6,0,1,2
2600,Hotel_2600,Delhi,Mid-range,5196.0,3.8,984.0,"WiFi,Beach Access",2,6799.0,Jaipur,Luxury,0,3,3,6,2
2601,Hotel_2601,Goa,Boutique,5358.0,3.9,134.0,"Spa,Restaurant,Bar,Pool",4,9290.0,Agra,Budget,0,4,0,0,1
2602,Hotel_2602,Delhi,Mid-range,5993.0,4.0,167.0,"Parking,Bar,Room Service,Gym,Restaurant",5,10620.0,Bangalore,Boutique,1,3,3,1,0
2603,Hotel_2603,Hyderabad,Resort,8163.0,3.0,1918.0,"Concierge,Bar,Pool,Spa",4,12851.0,Goa,Mid-range,0,5,4,4,3
2604,Hotel_2604,Jaipur,Luxury,12894.0,3.8,1914.0,"Pool,Restaurant",2,10404.0,Mumbai,Luxury,0,6,2,8,2
2605,Hotel_2605,Kolkata,Resort,18349.0,2.3,859.0,"Spa,Concierge,Bar,Parking,Beach Access",5,2473.0,Hyderabad,Resort,0,7,4,5,4
2606,Hotel_2606,Mumbai,Resort,9042.0,4.2,857.0,"Parking,WiFi,Pool,Gym,Bar",5,10471.0,Chennai,Boutique,1,8,4,2,0
2607,Hotel_2607,Chennai,Luxury,12316.0,3.0,819.0,"Room Service,Restaurant,Pool,Gym",4,7251.0,Mumbai,Resort,0,2,2,8,4
2608,Hotel_2608,Hyderabad,Mid-range,4585.0,3.9,707.0,"Bar,Concierge,Spa,Beach Access",4,8297.0,Jaipur,Resort,0,5,3,6,4
2609,Hotel_2609,Kolkata,Luxury,14506.0,4.1,1092.0,"Spa,Restaurant,Gym",3,7617.0,Bangalore,Budget,0,7,2,1,1
2610,Hotel_2610,Hyderabad,Boutique,3833.0,4.2,719.0,"Pool,Bar,Beach Access",3,7321.0,Jaipur,Budget,1,5,0,6,1
2611,Hotel_2611,Delhi,Boutique,4942.0,3.0,1236.0,"Bar,Room Service,Concierge,Beach Access",4,5397.0,Bangalore,Boutique,0,3,0,1,0
2612,Hotel_2612,Chennai,Boutique,4713.0,3.8,764.0,"Parking,Bar,Gym,Pool,Restaurant",5,6950.0,Hyderabad,Boutique,0,2,0,5,0
2613,Hotel_2613,Jaipur,Budget,1887.0,5.0,1263.0,"Room Service,Concierge,Parking,Restaurant,Beach Access,Gym",6,13253.0,Mumbai,Resort,1,6,1,8,4
2614,Hotel_2614,Udaipur,Luxury,10602.0,5.0,1890.0,"Room Service,Concierge,Bar,Restaurant,WiFi",5,5208.0,Chennai,Boutique,0,9,2,2,0
2615,Hotel_2615,Kolkata,Budget,1771.0,4.5,419.0,"Beach Access,Gym",2,14022.0,Hyderabad,Mid-range,0,7,1,5,3
2616,Hotel_2616,Agra,Resort,20427.0,4.0,134.0,"WiFi,Pool,Bar",3,8736.0,Mumbai,Mid-range,0,0,4,8,3
2617,Hotel_2617,Mumbai,Boutique,8580.0,3.1,1057.0,"Beach Access,Bar,Spa",3,11573.0,Agra,Budget,0,8,0,0,1
2618,Hotel_2618,Jaipur,Budget,1112.0,4.3,246.0,"Parking,Bar,Beach Access",3,3442.0,Hyderabad,Resort,1,6,1,5,4
2619,Hotel_2619,Hyderabad,Resort,23360.0,3.7,470.0,"Room Service,Bar,Parking,Beach Access,Restaurant",5,4920.0,Bangalore,Resort,0,5,4,1,4
2620,Hotel_2620,Mumbai,Boutique,4160.0,4.2,1581.0,"Gym,Bar,Room Service,Pool,WiFi",5,16375.0,Jaipur,Mid-range,1,8,0,6,3
2621,Hotel_2621,Kolkata,Boutique,3153.0,3.4,841.0,"WiFi,Restaurant,Room Service,Beach Access,Bar",5,15211.0,Kolkata,Boutique,0,7,0,7,0
2622,Hotel_2622,Bangalore,Mid-range,2657.0,3.7,1103.0,"Restaurant,Beach Access,Gym,Bar,Concierge,Pool",6,2649.0,Chennai,Budget,0,1,3,2,1
2623,Hotel_2623,Mumbai,Budget,1141.0,3.9,1554.0,"Room Service,Parking",2,16406.0,Hyderabad,Resort,0,8,1,5,4
2624,Hotel_2624,Kolkata,Boutique,9112.0,4.0,265.0,"Pool,Concierge",2,15317.0,Udaipur,Mid-range,0,7,0,9,3
2625,Hotel_2625,Jaipur,Boutique,4455.0,3.8,962.0,"Concierge,Parking",2,3761.0,Goa,Resort,0,6,0,4,4
2626,Hotel_2626,Jaipur,Luxury,15709.0,3.8,984.0,"Room Service,Parking,Beach Access,Spa,Pool",5,5480.0,Delhi,Luxury,0,6,2,3,2
2627,Hotel_2627,Goa,Boutique,5929.0,2.9,1003.0,"Restaurant,Bar,Parking",3,4430.0,Jaipur,Mid-range,0,4,0,6,3
2628,Hotel_2628,Kolkata,Budget,867.0,4.9,456.0,"Beach Access,Spa,Bar,WiFi,Room Service",5,15578.0,Chennai,Budget,1,7,1,2,1
2629,Hotel_2629,Kolkata,Resort,15550.0,5.0,1823.0,"Restaurant,Spa,Pool,Bar",4,15586.0,Hyderabad,Resort,1,7,4,5,4
2630,Hotel_2630,Kolkata,Budget,848.0,4.1,529.0,"Restaurant,Parking,Room Service",3,13384.0,Bangalore,Budget,1,7,1,1,1
2631,Hotel_2631,Hyderabad,Boutique,6333.0,2.9,408.0,"Parking,Bar,Concierge,WiFi,Beach Access,Pool",6,5628.0,Agra,Luxury,0,5,0,0,2
2632,Hotel_2632,Kolkata,Resort,17497.0,3.3,38.0,"Concierge,Spa,Bar,Gym,Pool,Room Service",6,16696.0,Mumbai,Boutique,0,7,4,8,0
2633,Hotel_2633,Mumbai,Boutique,6649.0,4.2,275.0,"Pool,Gym,Restaurant,Bar,Room Service,Parking",6,15482.0,Chennai,Boutique,1,8,0,2,0
2634,Hotel_2634,Delhi,Luxury,9955.0,4.7,440.0,"Concierge,Bar,Pool,Beach Access",4,15858.0,Jaipur,Luxury,1,3,2,6,2
2635,Hotel_2635,Agra,Budget,2103.0,3.0,463.0,"Restaurant,Spa",2,7439.0,Kolkata,Resort,0,0,1,7,4
2636,Hotel_2636,Bangalore,Budget,1814.0,3.7,1479.0,"Restaurant,Concierge",2,13067.0,Bangalore,Boutique,0,1,1,1,0
2637,Hotel_2637,Jaipur,Mid-range,3391.0,3.9,1776.0,"Gym,Parking,Room Service,Pool,Bar,Concierge",6,12643.0,Agra,Resort,0,6,3,0,4
2638,Hotel_2638,Goa,Resort,15388.0,4.4,1712.0,"Concierge,Pool,Bar,Restaurant,WiFi",5,4002.0,Mumbai,Mid-range,0,4,4,8,3
2639,Hotel_2639,Agra,Budget,984.0,3.6,1913.0,"Spa,Bar,Gym,Room Service",4,11115.0,Udaipur,Boutique,0,0,1,9,0
2640,Hotel_2640,Udaipur,Boutique,9463.0,2.7,1797.0,"Spa,Gym,Pool,Concierge",4,10559.0,Jaipur,Budget,0,9,0,6,1
2641,Hotel_2641,Jaipur,Mid-range,5135.0,4.2,916.0,"Room Service,Restaurant,Concierge,WiFi,Pool",5,11146.0,Chennai,Luxury,1,6,3,2,2
2642,Hotel_2642,Kolkata,Luxury,10029.0,4.6,785.0,"Beach Access,Gym,Spa,Pool,Room Service,Parking",6,7107.0,Goa,Resort,0,7,2,4,4
2643,Hotel_2643,Chennai,Mid-range,4862.0,3.7,1302.0,"Spa,Room Service,Parking,Bar",4,12542.0,Goa,Luxury,0,2,3,4,2
2644,Hotel_2644,Kolkata,Luxury,15508.0,3.8,645.0,"Spa,Concierge,Bar",3,16115.0,Jaipur,Mid-range,0,7,2,6,3
2645,Hotel_2645,Agra,Luxury,14535.0,3.5,1211.0,"Beach Access,Gym",2,11476.0,Goa,Luxury,0,0,2,4,2
2646,Hotel_2646,Kolkata,Budget,6545.0,3.2,1999.0,"Pool,Gym,Room Service,WiFi",4,15891.0,Mumbai,Luxury,0,7,1,8,2
2647,Hotel_2647,Delhi,Luxury,18299.0,4.5,404.0,"WiFi,Parking,Gym,Beach Access,Restaurant",5,14231.0,Jaipur,Resort,0,3,2,6,4
2648,Hotel_2648,Chennai,Resort,24249.0,4.1,1540.0,"Gym,Bar,Spa,Beach Access,Pool",5,6681.0,Jaipur,Boutique,0,2,4,6,0
2649,Hotel_2649,Udaipur,Boutique,9818.0,4.1,1871.0,"Pool,WiFi,Gym,Spa",4,13643.0,Hyderabad,Resort,1,9,0,5,4
2650,Hotel_2650,Mumbai,Mid-range,5932.0,3.8,1079.0,"Pool,Parking,Beach Access,Spa,Restaurant",5,12583.0,Jaipur,Mid-range,0,8,3,6,3
2651,Hotel_2651,Goa,Boutique,9501.0,3.1,718.0,"Parking,Beach Access,Gym,Spa",4,17071.0,Chennai,Budget,0,4,0,2,1
2652,Hotel_2652,Bangalore,Boutique,8173.0,3.4,516.0,"Restaurant,Concierge,WiFi",3,7081.0,Jaipur,Luxury,0,1,0,6,2
2653,Hotel_2653,Hyderabad,Boutique,3398.0,3.9,344.0,"Beach Access,Room Service,Bar",3,4201.0,Jaipur,Boutique,0,5,0,6,0
2654,Hotel_2654,Delhi,Mid-range,4128.0,3.4,649.0,"Room Service,Bar,Concierge",3,12690.0,Hyderabad,Resort,0,3,3,5,4
2655,Hotel_2655,Kolkata,Boutique,4716.0,4.3,984.0,"Gym,Beach Access,WiFi,Restaurant,Room Service",5,11931.0,Kolkata,Mid-range,1,7,0,7,3
2656,Hotel_2656,Mumbai,Luxury,9079.0,3.7,1035.0,"Beach Access,Parking,Restaurant",3,11628.0,Agra,Budget,0,8,2,0,1
2657,Hotel_2657,Agra,Budget,2212.0,3.1,450.0,"Parking,Restaurant,WiFi,Beach Access,Room Service",5,13707.0,Jaipur,Mid-range,0,0,1,6,3
2658,Hotel_2658,Goa,Mid-range,5343.0,3.8,1088.0,"Beach Access,Restaurant,WiFi,Room Service,Concierge",5,9930.0,Mumbai,Resort,0,4,3,8,4
2659,Hotel_2659,Jaipur,Resort,16875.0,3.9,1620.0,"Bar,Spa",2,1997.0,Chennai,Resort,0,6,4,2,4
2660,Hotel_2660,Hyderabad,Budget,2051.0,4.5,37.0,"Bar,Spa,Pool,Parking,Concierge",5,15993.0,Goa,Luxury,1,5,1,4,2
2661,Hotel_2661,Goa,Luxury,7811.0,4.1,50.0,"WiFi,Gym,Bar,Room Service,Parking",5,6076.0,Mumbai,Mid-range,0,4,2,8,3
2662,Hotel_2662,Delhi,Resort,11773.0,4.1,1919.0,"Room Service,Concierge,Restaurant,WiFi,Parking,Gym",6,5559.0,Udaipur,Budget,0,3,4,9,1
2663,Hotel_2663,Agra,Budget,2262.0,4.0,1499.0,"Restaurant,Gym",2,14932.0,Kolkata,Boutique,0,0,1,7,0
2664,Hotel_2664,Delhi,Luxury,12317.0,3.7,1155.0,"Concierge,Gym,Restaurant,Parking,Beach Access,WiFi",6,14658.0,Kolkata,Luxury,0,3,2,7,2
2665,Hotel_2665,Jaipur,Mid-range,4413.0,3.3,1812.0,"Restaurant,WiFi",2,9839.0,Kolkata,Resort,0,6,3,7,4
2666,Hotel_2666,Delhi,Luxury,12479.0,4.0,1182.0,"Spa,Restaurant,WiFi,Beach Access,Concierge,Parking",6,12876.0,Agra,Luxury,1,3,2,0,2
2667,Hotel_2667,Kolkata,Mid-range,3207.0,3.6,1046.0,"Gym,WiFi,Bar,Room Service,Beach Access",5,2831.0,Kolkata,Luxury,0,7,3,7,2
2668,Hotel_2668,Bangalore,Boutique,8784.0,5.0,430.0,"WiFi,Pool,Room Service",3,6140.0,Hyderabad,Resort,0,1,0,5,4
2669,Hotel_2669,Agra,Budget,2089.0,3.8,1623.0,"Gym,Restaurant,Pool,Beach Access",4,5507.0,Hyderabad,Mid-range,0,0,1,5,3
2670,Hotel_2670,Bangalore,Boutique,7786.0,4.2,1532.0,"Pool,Parking,Gym",3,8457.0,Hyderabad,Boutique,1,1,0,5,0
2671,Hotel_2671,Kolkata,Resort,14004.0,4.1,984.0,"Concierge,Pool,Bar,Room Service",4,7393.0,Hyderabad,Luxury,0,7,4,5,2
2672,Hotel_2672,Mumbai,Boutique,7502.0,3.7,1477.0,"WiFi,Bar,Restaurant,Pool",4,2638.0,Mumbai,Resort,0,8,0,8,4
2673,Hotel_2673,Delhi,Boutique,6545.0,2.9,1456.0,"WiFi,Concierge,Bar,Parking,Beach Access,Pool",6,12861.0,Jaipur,Boutique,0,3,0,6,0
2674,Hotel_2674,Bangalore,Budget,1904.0,3.6,199.0,"Restaurant,Room Service,Spa,Bar,Parking",5,11360.0,Bangalore,Mid-range,0,1,1,1,3
2675,Hotel_2675,Udaipur,Boutique,6459.0,3.9,329.0,"Spa,Beach Access,WiFi,Room Service,Parking,Pool",6,7758.0,Udaipur,Mid-range,0,9,0,9,3
2676,Hotel_2676,Agra,Luxury,9786.0,4.0,1194.0,"Beach Access,Bar,WiFi,Concierge,Pool",5,16150.0,Chennai,Boutique,1,0,2,2,0
2677,Hotel_2677,Kolkata,Boutique,6659.0,4.1,1250.0,"Bar,Gym",2,7452.0,Chennai,Resort,0,7,0,2,4
2678,Hotel_2678,Goa,Boutique,5601.0,4.4,1319.0,"Bar,Restaurant,Pool,Room Service,Gym",5,3444.0,Chennai,Resort,0,4,0,2,4
2679,Hotel_2679,Goa,Luxury,14557.0,3.3,752.0,"Restaurant,Beach Access,Spa,Gym",4,15492.0,Kolkata,Boutique,0,4,2,7,0
2680,Hotel_2680,Bangalore,Mid-range,2659.0,3.3,1672.0,"Concierge,Restaurant,Parking,Bar",4,3677.0,Hyderabad,Budget,0,1,3,5,1
2681,Hotel_2681,Goa,Budget,1123.0,4.8,896.0,"Parking,Spa,Concierge",3,2676.0,Bangalore,Boutique,1,4,1,1,0
2682,Hotel_2682,Jaipur,Budget,6545.0,4.3,420.0,"Pool,Beach Access,Room Service,Gym,Bar",5,9330.0,Agra,Budget,1,6,1,0,1
2683,Hotel_2683,Kolkata,Mid-range,3832.0,3.5,239.0,"Restaurant,Pool",2,11054.0,Hyderabad,Budget,0,7,3,5,1
2684,Hotel_2684,Bangalore,Boutique,6030.0,3.7,1756.0,"Bar,Beach Access,Gym,Pool,Concierge,Room Service",6,6140.0,Bangalore,Mid-range,0,1,0,1,3
2685,Hotel_2685,Mumbai,Luxury,13614.0,3.7,1417.0,"Gym,Parking,WiFi,Concierge,Room Service,Bar",6,15345.0,Kolkata,Budget,0,8,2,7,1
2686,Hotel_2686,Chennai,Luxury,12135.0,3.8,984.0,"Beach Access,Gym,Concierge,Spa",4,6069.0,Jaipur,Budget,0,2,2,6,1
2687,Hotel_2687,Bangalore,Mid-range,5155.0,4.1,426.0,"Beach Access,WiFi,Spa",3,17399.0,Goa,Budget,1,1,3,4,1
2688,Hotel_2688,Jaipur,Luxury,9434.0,5.0,202.0,"Spa,Restaurant",2,12038.0,Udaipur,Luxury,0,6,2,9,2
2689,Hotel_2689,Hyderabad,Resort,20893.0,3.9,314.0,"Concierge,Pool,Bar,WiFi,Restaurant,Spa",6,4545.0,Bangalore,Mid-range,0,5,4,1,3
2690,Hotel_2690,Udaipur,Boutique,4465.0,4.3,220.0,"WiFi,Beach Access,Parking,Concierge,Pool",5,8269.0,Udaipur,Mid-range,1,9,0,9,3
2691,Hotel_2691,Chennai,Resort,14300.0,2.6,1063.0,"Gym,Parking",2,2752.0,Kolkata,Budget,0,2,4,7,1
2692,Hotel_2692,Agra,Resort,17992.0,3.5,984.0,"Beach Access,Concierge,Room Service,Pool,Gym,Restaurant",6,15436.0,Udaipur,Boutique,0,0,4,9,0
2693,Hotel_2693,Bangalore,Boutique,6545.0,4.7,984.0,"Spa,Beach Access,Parking,Restaurant,WiFi",5,12190.0,Hyderabad,Mid-range,1,1,0,5,3
2694,Hotel_2694,Hyderabad,Luxury,9255.0,4.1,572.0,"Bar,WiFi,Spa,Parking,Concierge,Room Service",6,8576.0,Kolkata,Luxury,1,5,2,7,2
2695,Hotel_2695,Agra,Boutique,7111.0,1.0,1401.0,"Gym,Restaurant,Bar,Spa",4,12704.0,Delhi,Budget,0,0,0,3,1
2696,Hotel_2696,Bangalore,Mid-range,2724.0,4.3,997.0,"WiFi,Gym",2,11652.0,Agra,Mid-range,0,1,3,0,3
2697,Hotel_2697,Hyderabad,Budget,928.0,5.0,315.0,"Room Service,Gym,Spa,Restaurant,Concierge,WiFi",6,11397.0,Kolkata,Mid-range,1,5,1,7,3
2698,Hotel_2698,Jaipur,Luxury,16745.0,2.4,1500.0,"Bar,Beach Access",2,8065.0,Goa,Boutique,0,6,2,4,0
2699,Hotel_2699,Udaipur,Budget,2022.0,4.9,984.0,"Beach Access,WiFi,Spa",3,7300.0,Bangalore,Budget,1,9,1,1,1
2700,Hotel_2700,Goa,Budget,1439.0,1.9,381.0,"Room Service,Beach Access,WiFi,Bar,Spa,Restaurant",6,5724.0,Delhi,Luxury,0,4,1,3,2
2701,Hotel_2701,Agra,Boutique,7360.0,4.5,1385.0,"Restaurant,Pool,WiFi,Room Service,Gym",5,14478.0,Goa,Luxury,1,0,0,4,2
2702,Hotel_2702,Hyderabad,Resort,14464.0,3.8,1985.0,"Bar,Spa,WiFi,Gym,Concierge",5,9276.0,Delhi,Budget,0,5,4,3,1
2703,Hotel_2703,Hyderabad,Mid-range,3470.0,2.2,1085.0,"Restaurant,Bar,Pool,WiFi,Parking,Gym",6,9236.0,Udaipur,Mid-range,0,5,3,9,3
2704,Hotel_2704,Mumbai,Boutique,6545.0,4.1,331.0,"Pool,Spa,Concierge,Bar",4,13387.0,Jaipur,Budget,1,8,0,6,1
2705,Hotel_2705,Mumbai,Budget,1330.0,4.6,626.0,"Beach Access,Spa,WiFi",3,10261.0,Kolkata,Budget,1,8,1,7,1
2706,Hotel_2706,Kolkata,Mid-range,5352.0,4.1,1202.0,"Beach Access,Pool,Spa",3,17221.0,Udaipur,Resort,1,7,3,9,4
2707,Hotel_2707,Jaipur,Resort,14998.0,4.2,1998.0,"WiFi,Beach Access,Gym,Concierge,Bar,Spa",6,5471.0,Agra,Luxury,0,6,4,0,2
2708,Hotel_2708,Goa,Mid-range,3622.0,3.5,1858.0,"Spa,Pool,Bar,Concierge,WiFi",5,2195.0,Jaipur,Luxury,0,4,3,6,2
2709,Hotel_2709,Udaipur,Resort,17114.0,2.5,1867.0,"Pool,Room Service,Spa,Restaurant",4,8451.0,Mumbai,Mid-range,0,9,4,8,3
2710,Hotel_2710,Jaipur,Boutique,8306.0,4.3,1666.0,"WiFi,Room Service,Restaurant,Parking",4,10275.0,Kolkata,Resort,1,6,0,7,4
2711,Hotel_2711,Jaipur,Budget,1265.0,5.0,1153.0,"Concierge,Room Service,Spa",3,15050.0,Agra,Boutique,1,6,1,0,0
2712,Hotel_2712,Goa,Budget,2397.0,3.8,1299.0,"Spa,Restaurant,Room Service",3,11993.0,Goa,Boutique,0,4,1,4,0
2713,Hotel_2713,Agra,Boutique,6244.0,2.4,1470.0,"Bar,Spa,Parking,Restaurant,Gym",5,16997.0,Delhi,Budget,0,0,0,3,1
2714,Hotel_2714,Goa,Luxury,15252.0,2.7,984.0,"Beach Access,Spa,Concierge,Pool,Room Service,Parking",6,2914.0,Hyderabad,Resort,0,4,2,5,4
2715,Hotel_2715,Bangalore,Luxury,19401.0,3.2,1281.0,"Concierge,Parking,Gym,Beach Access,Restaurant",5,10366.0,Kolkata,Mid-range,0,1,2,7,3
2716,Hotel_2716,Kolkata,Luxury,12043.0,2.7,277.0,"Gym,Restaurant",2,15181.0,Delhi,Boutique,0,7,2,3,0
2717,Hotel_2717,Mumbai,Luxury,8797.0,3.8,1760.0,"Spa,Concierge,Parking",3,9785.0,Mumbai,Luxury,0,8,2,8,2
2718,Hotel_2718,Chennai,Resort,20712.0,4.1,29.0,"Gym,Room Service",2,6053.0,Chennai,Resort,0,2,4,2,4
2719,Hotel_2719,Chennai,Luxury,6092.0,2.8,857.0,"Beach Access,Spa,Parking",3,14181.0,Delhi,Luxury,0,2,2,3,2
2720,Hotel_2720,Bangalore,Budget,1578.0,4.3,873.0,"WiFi,Beach Access,Bar",3,15936.0,Delhi,Resort,1,1,1,3,4
2721,Hotel_2721,Hyderabad,Resort,24659.0,4.2,1992.0,"Room Service,Gym,Spa,Restaurant",4,5775.0,Goa,Boutique,0,5,4,4,0
2722,Hotel_2722,Mumbai,Resort,15045.0,3.4,188.0,"Restaurant,Parking,Beach Access",3,10618.0,Jaipur,Budget,0,8,4,6,1
